run,time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,etubesm(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
heatco2,2014.67,250,3.1000,767.9766,281.9891,14.8415,461.4433,13.2557,0.0000,0.0000,9.1960,0.1110,0.0000,0.0000,9.1960,0.1110,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,59.4675,0.7177,0.0000,1876926271997345792.0000,237.8699,2.8708,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.9358,0.0000,0.0000,0.0000,0.6260,0.0303,0.0000,0.0000,461.4433,13.2557,0.0000,0.0000,9.1960,0.0000,0.0000,0.0000,0.0000,0.0000,0.3109,0.2045,0.0000,0.0000,0.0000,0.0000,9.5043,0.2183,0.0000,0.0000,180.5817,4.1481,0.0003,0.0009,2.7939,0.0625,0.0000,0.0000,53.0848,1.1881,9.7108,27.8303
heatco2,2015.75,293,60.0000,587.3677,189.6453,9.9813,293.6838,32.9876,0.0000,0.0000,8.8105,0.4283,0.0000,0.0000,8.8105,0.4283,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,56.9747,2.7700,0.0000,1876926271997345792.0000,227.8987,11.0799,0.0000,0.0000,0.0000,0.0000,0.1443,0.0000,0.0000,0.0000,0.8403,0.0000,24.6677,0.4265,0.0000,0.0000,1.2373,0.0533,0.0000,0.0000,293.6838,32.9876,0.0000,0.0000,8.8105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6150,0.2842,0.0000,0.0000,125.6848,5.4001,-0.0068,-0.0177,1.7611,0.0780,0.0000,0.0000,33.4617,1.4825,0.8687,6.3463
heatco2,2016.67,250,3.1000,274.3378,113.1626,5.9559,164.7578,7.4201,0.0000,0.0000,3.2874,0.0622,0.0000,0.0000,3.2874,0.0622,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,21.2585,0.4022,0.0000,1876926271997345792.0000,85.0341,1.6088,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,20.7535,0.3110,0.0000,0.0000,0.4995,0.0230,0.0000,0.0000,164.7578,7.4201,0.0000,0.0000,3.2874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0172,0.0113,0.0000,0.0000,0.0000,0.0000,3.5705,0.0794,0.0000,0.0000,67.8390,1.5084,-0.0468,-0.0526,1.2135,0.0270,0.0000,0.0000,23.0574,0.5129,0.0606,0.1423
heatco2,2017.75,293,60.0000,431.0097,99.4274,5.2330,215.5048,24.9845,0.0000,0.0000,6.4651,0.3244,0.0000,0.0000,6.4651,0.3244,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,41.8079,2.0980,0.0000,1876926271997345792.0000,167.2318,8.3918,0.0000,0.0000,0.0000,0.0000,0.0629,0.0000,0.0000,0.0000,0.8403,0.0000,14.8641,0.2832,0.0000,0.0000,0.7321,0.0392,0.0000,0.0000,215.5048,24.9845,0.0000,0.0000,6.4651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7061,0.1517,0.0000,0.0000,70.4151,2.8824,0.1041,0.0015,0.8187,0.0338,0.0000,0.0000,15.5551,0.6424,0.3191,2.8281
heatco2,2018.67,250,3.1000,450.9774,145.6447,7.6655,270.8566,9.6145,0.0000,0.0000,5.4036,0.0806,0.0000,0.0000,5.4036,0.0806,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,34.9434,0.5211,0.0000,1876926271997345792.0000,139.7738,2.0843,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,15.6011,0.3064,0.0000,0.0000,0.9112,0.0476,0.0000,0.0000,270.8566,9.6145,0.0000,0.0000,5.4036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0292,0.0192,0.0000,0.0000,0.0000,0.0000,4.7782,0.1062,0.0000,0.0000,90.7867,2.0175,-0.0376,-0.0439,1.5125,0.0336,0.0000,0.0000,28.7379,0.6386,0.1072,0.2525
heatco2,2019.75,293,60.0000,546.0934,145.5582,7.6610,273.1096,31.3053,0.0000,0.0000,8.1895,0.4063,0.0000,0.0000,8.1895,0.4063,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,52.9589,2.6277,0.0000,1876926271997345792.0000,211.8355,10.5108,0.0000,0.0000,0.0000,0.0000,0.1724,0.0000,0.0000,0.0000,0.8403,0.0000,49.6214,0.6084,0.0000,0.0000,1.5901,0.0836,0.0000,0.0000,273.1096,31.3053,0.0000,0.0000,8.1895,0.0000,0.0000,0.0000,0.0000,0.0000,0.1956,0.0000,0.0000,0.0000,0.0000,0.0000,5.1520,0.2105,0.0000,0.0000,97.8883,3.9998,-0.0105,-0.0020,1.3312,0.0548,0.0000,0.0000,25.2928,1.0414,0.9518,7.6670
heatco2,2020.67,250,3.1000,840.3704,395.9744,20.8408,504.9850,14.3405,0.0000,0.0000,10.0616,0.1200,0.0000,0.0000,10.0616,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,65.0648,0.7763,0.0000,1876926271997345792.0000,260.2590,3.1052,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,27.3534,0.4860,0.0000,0.0000,0.7583,0.0378,0.0000,0.0000,504.9850,14.3405,0.0000,0.0000,10.0616,0.0000,0.0000,0.0000,0.0000,0.0000,0.2787,0.1833,0.0000,0.0000,0.0000,0.0000,13.2598,0.3338,0.0000,0.0000,251.9370,6.3431,0.0126,0.0057,3.9789,0.0912,0.0000,0.0000,75.5989,1.7329,9.7875,22.8374
heatco2,2021.75,293,60.0000,320.2622,119.6819,6.2991,160.1311,22.2900,0.0000,0.0000,4.8039,0.2894,0.0000,0.0000,4.8039,0.2894,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,31.0654,1.8717,0.0000,1876926271997345792.0000,124.2617,7.4868,0.0000,0.0000,0.0000,0.0000,0.0783,0.0000,0.0000,0.0000,0.8403,0.0000,17.8056,0.4134,0.0000,0.0000,1.4523,0.0611,0.0000,0.0000,160.1311,22.2900,0.0000,0.0000,4.8039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9918,0.2579,0.0000,0.0000,75.8449,4.9001,-0.0496,-0.0311,1.2005,0.0793,0.0000,0.0000,22.8087,1.5064,0.9277,2.9865
heatco2,2022.67,250,3.1000,570.0625,275.6478,14.5078,332.2688,12.1181,0.0000,0.0000,7.1338,0.1086,0.0000,0.0000,7.1338,0.1086,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,46.1320,0.7022,0.0000,1876926271997345792.0000,184.5279,2.8087,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,16.0068,0.2534,0.0000,0.0000,0.4190,0.0183,0.0000,0.0000,332.2688,12.1181,0.0000,0.0000,7.1338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0202,0.0000,0.0000,0.0000,0.0000,8.4244,0.2068,0.0000,0.0000,160.0645,3.9297,-0.0382,-0.0491,3.1553,0.0790,0.0000,0.0000,59.9501,1.5019,0.0637,0.1495
heatco2,2023.75,293,60.0000,393.7994,104.4941,5.4997,196.8997,22.4895,0.0000,0.0000,5.9070,0.2920,0.0000,0.0000,5.9070,0.2920,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,38.1985,1.8884,0.0000,1876926271997345792.0000,152.7942,7.5538,0.0000,0.0000,0.0000,0.0000,0.2469,0.0000,0.0000,0.0000,0.8403,0.0000,12.0031,0.1989,0.0000,0.0000,0.8207,0.0364,0.0000,0.0000,196.8997,22.4895,0.0000,0.0000,5.9070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7855,0.1555,0.0000,0.0000,71.9248,2.9546,0.0010,0.0015,0.9091,0.0379,0.0000,0.0000,17.2732,0.7201,1.5523,10.7909
heatco2,2024.67,250,3.1000,726.4633,325.2125,17.1165,438.5665,12.3968,0.0000,0.0000,8.6369,0.1027,0.0000,0.0000,8.6369,0.1027,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,55.8520,0.6639,0.0000,1876926271997345792.0000,223.4080,2.6558,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,27.7279,0.5326,0.0000,0.0000,1.5684,0.0728,0.0000,0.0000,438.5665,12.3968,0.0000,0.0000,8.6369,0.0000,0.0000,0.0000,0.0000,0.0000,0.1940,0.0000,0.0000,0.0000,0.0000,0.0000,10.4324,0.2296,0.0000,0.0000,198.2154,4.3628,-0.0050,0.0118,3.4843,0.0766,0.0000,0.0000,66.2017,1.4558,1.8813,5.5523
heatco2,2025.75,293,60.0000,486.7186,130.5293,6.8700,243.3593,27.0373,0.0000,0.0000,7.3008,0.3511,0.0000,0.0000,7.3008,0.3511,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,47.2117,2.2703,0.0000,1876926271997345792.0000,188.8468,9.0813,0.0000,0.0000,0.0000,0.0000,0.2506,0.0000,0.0000,0.0000,0.8403,0.0000,12.6401,0.1841,0.0000,0.0000,0.6467,0.0269,0.0000,0.0000,243.3593,27.0373,0.0000,0.0000,7.3008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6979,0.2010,0.0000,0.0000,89.2610,3.8188,-0.0115,-0.0042,1.1466,0.0512,0.0000,0.0000,21.7859,0.9733,1.5609,10.9701
heatco2,2026.67,250,3.1000,808.7523,382.5530,20.1344,487.4920,13.4357,0.0000,0.0000,9.6378,0.1117,0.0000,0.0000,9.6378,0.1117,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,62.3245,0.7221,0.0000,1876926271997345792.0000,249.2980,2.8886,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,21.5811,0.2967,0.0000,0.0000,0.6542,0.0297,0.0000,0.0000,487.4920,13.4357,0.0000,0.0000,9.6378,0.0000,0.0000,0.0000,0.0000,0.0000,0.3063,0.0000,0.0000,0.0000,0.0000,0.0000,12.9174,0.3091,0.0000,0.0000,245.4303,5.8722,0.0196,0.0075,3.8054,0.0847,0.0000,0.0000,72.3025,1.6091,9.2643,21.7226
heatco2,2027.75,293,60.0000,229.1028,65.0300,3.4226,114.5993,16.3139,0.0000,0.0000,3.4351,0.2117,0.0000,0.0000,3.4351,0.2117,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,22.2137,1.3689,0.0000,1876926271997345792.0000,88.8547,5.4757,0.0000,0.0000,0.0000,0.0000,0.1093,0.0000,0.0000,0.0000,0.8403,0.0000,18.4104,0.1891,0.0000,0.0000,1.6833,0.0677,0.0000,0.0000,114.5993,16.3139,0.0000,0.0000,3.4351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3289,0.1538,0.0000,0.0000,44.2497,2.9228,-0.0184,0.0041,0.5848,0.0443,0.0000,0.0000,11.1120,0.8421,1.1699,4.2954
heatco2,2028.67,250,3.1000,658.5282,237.8492,12.5184,396.5778,12.9151,0.0000,0.0000,7.8585,0.1076,0.0000,0.0000,7.8585,0.1076,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,50.8184,0.6956,0.0000,1876926271997345792.0000,203.2735,2.7825,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,9.7867,0.1652,0.0000,0.0000,0.6392,0.0289,0.0000,0.0000,396.5778,12.9151,0.0000,0.0000,7.8585,0.0000,0.0000,0.0000,0.0000,0.0000,0.1266,0.0833,0.0000,0.0000,0.0000,0.0000,7.9241,0.1903,0.0000,0.0000,150.5582,3.6162,-0.0329,-0.0204,2.4106,0.0596,0.0000,0.0000,45.8005,1.1332,1.1904,3.1046
heatco2,2029.75,293,60.0000,309.9530,115.3946,6.0734,155.8288,18.5953,0.0000,0.0000,4.6237,0.2393,0.0000,0.0000,4.6237,0.2393,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,29.9001,1.5473,0.0000,1876926271997345792.0000,119.6004,6.1892,0.0000,0.0000,0.0000,0.0000,0.2328,0.0000,0.0000,0.0000,0.8403,0.0000,15.6296,0.3343,0.0000,0.0000,1.7510,0.0755,0.0000,0.0000,155.8288,18.5953,0.0000,0.0000,4.6237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8157,0.1583,0.0000,0.0000,72.4984,3.0077,0.0670,0.0010,1.1849,0.0497,0.0000,0.0000,22.5127,0.9451,1.4631,10.1786
heatco2,2030.67,250,3.1000,772.2008,346.3838,18.2307,465.4137,12.8481,0.0000,0.0000,9.2036,0.1068,0.0000,0.0000,9.2036,0.1068,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,59.5167,0.6907,0.0000,1876926271997345792.0000,238.0668,2.7629,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,37.1209,0.5516,0.0000,0.0000,0.9444,0.0431,0.0000,0.0000,465.4137,12.8481,0.0000,0.0000,9.2036,0.0000,0.0000,0.0000,0.0000,0.0000,0.3634,0.0000,0.0000,0.0000,0.0000,0.0000,11.5362,0.2648,0.0000,0.0000,219.1875,5.0303,0.0055,-0.0437,3.5314,0.0779,0.0000,0.0000,67.0966,1.4798,9.1284,22.2318
heatco2,2031.75,293,60.0000,578.5801,188.9982,9.9473,289.2900,32.2660,0.0000,0.0000,8.6787,0.4190,0.0000,0.0000,8.6787,0.4190,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,56.1223,2.7094,0.0000,1876926271997345792.0000,224.4891,10.8375,0.0000,0.0000,0.0000,0.0000,0.2577,0.0000,0.0000,0.0000,0.8403,0.0000,29.7721,0.4587,0.0000,0.0000,1.2380,0.0503,0.0000,0.0000,289.2900,32.2660,0.0000,0.0000,8.6787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6908,0.2954,0.0000,0.0000,127.1261,5.6134,0.0010,0.0010,1.6982,0.0774,0.0000,0.0000,32.2653,1.4701,1.6997,11.1847
heatco2,2032.67,250,3.1000,756.9565,363.3054,19.1213,454.1501,13.1667,0.0000,0.0000,9.0842,0.1106,0.0000,0.0000,9.0842,0.1106,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,58.7444,0.7153,0.0000,1876926271997345792.0000,234.9778,2.8612,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,15.7956,0.3945,0.0000,0.0000,0.6678,0.0303,0.0000,0.0000,454.1501,13.1667,0.0000,0.0000,9.0842,0.0000,0.0000,0.0000,0.0000,0.0000,0.2745,0.0000,0.0000,0.0000,0.0000,0.0000,11.2238,0.2653,0.0000,0.0000,213.2525,5.0402,0.0460,-0.0108,4.1024,0.0917,0.0000,0.0000,77.9452,1.7415,3.9022,10.6024
heatco2,2033.75,293,60.0000,189.8662,97.4795,5.1305,95.7049,14.1276,0.0000,0.0000,2.8248,0.1810,0.0000,0.0000,2.8248,0.1810,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,18.2673,1.1704,0.0000,1876926271997345792.0000,73.0692,4.6817,0.0000,0.0000,0.0000,0.0000,0.0460,0.0000,0.0000,0.0000,0.8403,0.0000,28.7417,0.3331,0.0000,0.0000,0.6498,0.0266,0.0000,0.0000,95.7049,14.1276,0.0000,0.0000,2.8248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0636,0.1658,0.0000,0.0000,58.2089,3.1496,0.0313,-0.0064,1.0589,0.0564,0.0000,0.0000,20.1198,1.0712,0.2699,2.0309
heatco2,2034.67,250,3.1000,471.6427,173.2947,9.1208,285.0024,10.3263,0.0000,0.0000,5.5992,0.0853,0.0000,0.0000,5.5992,0.0853,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,36.2082,0.5518,0.0000,1876926271997345792.0000,144.8328,2.2074,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,6.8282,0.1076,0.0000,0.0000,0.5883,0.0266,0.0000,0.0000,285.0024,10.3263,0.0000,0.0000,5.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0.2599,0.1709,0.0000,0.0000,0.0000,0.0000,5.7718,0.1339,0.0000,0.0000,109.6647,2.5437,-0.0537,-0.0381,1.7748,0.0422,0.0000,0.0000,33.7207,0.8025,3.4810,15.2842
heatco2,2035.75,293,60.0000,390.2268,101.1720,5.3248,195.4361,22.1484,0.0000,0.0000,5.8437,0.2868,0.0000,0.0000,5.8437,0.2868,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,37.7894,1.8547,0.0000,1876926271997345792.0000,151.1576,7.4189,0.0000,0.0000,0.0000,0.0000,0.1043,0.0000,0.0000,0.0000,0.8403,0.0000,31.4384,0.5772,0.0000,0.0000,1.5767,0.0717,0.0000,0.0000,195.4361,22.1484,0.0000,0.0000,5.8437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5108,0.1432,0.0000,0.0000,66.7045,2.7205,-0.0124,-0.0052,0.9547,0.0393,0.0000,0.0000,18.1397,0.7461,0.5682,4.6451
heatco2,2036.67,250,3.1000,757.6229,281.5270,14.8172,455.2237,13.0434,0.0000,0.0000,9.0720,0.1092,0.0000,0.0000,9.0720,0.1092,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,58.6654,0.7062,0.0000,1876926271997345792.0000,234.6618,2.8248,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.9338,0.0000,0.0000,0.0000,0.5755,0.0276,0.0000,0.0000,455.2237,13.0434,0.0000,0.0000,9.0720,0.0000,0.0000,0.0000,0.0000,0.0000,0.2869,0.1887,0.0000,0.0000,0.0000,0.0000,9.4848,0.2159,0.0000,0.0000,180.2119,4.1027,0.0003,0.0009,2.7909,0.0623,0.0000,0.0000,53.0276,1.1832,9.7210,27.8202
heatco2,2037.75,293,60.0000,584.5393,189.9176,9.9957,292.2697,32.3758,0.0000,0.0000,8.7681,0.4204,0.0000,0.0000,8.7681,0.4204,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,56.7003,2.7186,0.0000,1876926271997345792.0000,226.8012,10.8744,0.0000,0.0000,0.0000,0.0000,0.1443,0.0000,0.0000,0.0000,0.8403,0.0000,24.6686,0.4132,0.0000,0.0000,1.1609,0.0491,0.0000,0.0000,292.2697,32.3758,0.0000,0.0000,8.7681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6248,0.2817,0.0000,0.0000,125.8717,5.3532,-0.0068,-0.0177,1.7635,0.0771,0.0000,0.0000,33.5066,1.4651,0.8808,6.3341
heatco2,2038.67,250,3.1000,273.8208,112.8710,5.9406,164.4479,7.4125,0.0000,0.0000,3.2812,0.0621,0.0000,0.0000,3.2812,0.0621,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,21.2184,0.4018,0.0000,1876926271997345792.0000,84.8734,1.6071,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,20.7242,0.2968,0.0000,0.0000,0.4681,0.0213,0.0000,0.0000,164.4479,7.4125,0.0000,0.0000,3.2812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0161,0.0106,0.0000,0.0000,0.0000,0.0000,3.5614,0.0792,0.0000,0.0000,67.6670,1.5044,-0.0467,-0.0526,1.2100,0.0269,0.0000,0.0000,22.9901,0.5113,0.0606,0.1422
heatco2,2039.75,293,60.0000,428.8047,99.5583,5.2399,214.4024,24.6273,0.0000,0.0000,6.4321,0.3198,0.0000,0.0000,6.4321,0.3198,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,41.5941,2.0680,0.0000,1876926271997345792.0000,166.3762,8.2718,0.0000,0.0000,0.0000,0.0000,0.0629,0.0000,0.0000,0.0000,0.8403,0.0000,14.8647,0.2691,0.0000,0.0000,0.6912,0.0366,0.0000,0.0000,214.4024,24.6273,0.0000,0.0000,6.4321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7117,0.1518,0.0000,0.0000,70.5223,2.8834,0.1041,0.0015,0.8194,0.0338,0.0000,0.0000,15.5691,0.6425,0.3191,2.8281
heatco2,2040.67,250,3.1000,451.4030,145.6740,7.6671,271.1153,9.6197,0.0000,0.0000,5.4086,0.0806,0.0000,0.0000,5.4086,0.0806,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,34.9758,0.5213,0.0000,1876926271997345792.0000,139.9033,2.0853,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,15.5837,0.2906,0.0000,0.0000,0.8605,0.0445,0.0000,0.0000,271.1153,9.6197,0.0000,0.0000,5.4086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0277,0.0182,0.0000,0.0000,0.0000,0.0000,4.7801,0.1062,0.0000,0.0000,90.8216,2.0183,-0.0376,-0.0439,1.5125,0.0336,0.0000,0.0000,28.7372,0.6386,0.1072,0.2525
heatco2,2041.75,293,60.0000,543.0510,145.6487,7.6657,271.5880,30.8349,0.0000,0.0000,8.1439,0.4002,0.0000,0.0000,8.1439,0.4002,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,52.6638,2.5882,0.0000,1876926271997345792.0000,210.6553,10.3529,0.0000,0.0000,0.0000,0.0000,0.1724,0.0000,0.0000,0.0000,0.8403,0.0000,49.6221,0.5915,0.0000,0.0000,1.5137,0.0784,0.0000,0.0000,271.5880,30.8349,0.0000,0.0000,8.1439,0.0000,0.0000,0.0000,0.0000,0.0000,0.1845,0.0000,0.0000,0.0000,0.0000,0.0000,5.1571,0.2104,0.0000,0.0000,97.9850,3.9984,-0.0105,-0.0020,1.3312,0.0548,0.0000,0.0000,25.2926,1.0403,0.9701,7.6487
heatco2,2042.67,250,3.1000,832.3554,395.6131,20.8217,500.1689,14.1368,0.0000,0.0000,9.9656,0.1183,0.0000,0.0000,9.9656,0.1183,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,64.4442,0.7653,0.0000,1876926271997345792.0000,257.7768,3.0610,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,27.3170,0.4689,0.0000,0.0000,0.7226,0.0356,0.0000,0.0000,500.1689,14.1368,0.0000,0.0000,9.9656,0.0000,0.0000,0.0000,0.0000,0.0000,0.2660,0.1749,0.0000,0.0000,0.0000,0.0000,13.2589,0.3306,0.0000,0.0000,251.9192,6.2806,0.0126,0.0057,3.9701,0.0904,0.0000,0.0000,75.4320,1.7185,9.6729,22.9520
heatco2,2043.75,293,60.0000,328.7448,123.1218,6.4801,164.3724,22.0567,0.0000,0.0000,4.9312,0.2864,0.0000,0.0000,4.9312,0.2864,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,31.8882,1.8521,0.0000,1876926271997345792.0000,127.5530,7.4084,0.0000,0.0000,0.0000,0.0000,0.0774,0.0000,0.0000,0.0000,0.8403,0.0000,17.7891,0.3980,0.0000,0.0000,1.4050,0.0581,0.0000,0.0000,164.3724,22.0567,0.0000,0.0000,4.9312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1034,0.2460,0.0000,0.0000,77.9647,4.6744,-0.0497,-0.0312,1.2362,0.0758,0.0000,0.0000,23.4880,1.4407,0.9204,2.9520
heatco2,2044.67,250,3.1000,574.0206,276.1573,14.5346,334.6436,11.7924,0.0000,0.0000,7.1813,0.1056,0.0000,0.0000,7.1813,0.1056,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,46.4391,0.6830,0.0000,1876926271997345792.0000,185.7565,2.7320,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,16.1208,0.2445,0.0000,0.0000,0.4052,0.0175,0.0000,0.0000,334.6436,11.7924,0.0000,0.0000,7.1813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0197,0.0000,0.0000,0.0000,0.0000,8.4405,0.2013,0.0000,0.0000,160.3693,3.8242,-0.0382,-0.0491,3.1608,0.0766,0.0000,0.0000,60.0561,1.4554,0.0637,0.1495
heatco2,2045.75,293,60.0000,391.8269,104.4366,5.4967,195.9135,22.1954,0.0000,0.0000,5.8774,0.2882,0.0000,0.0000,5.8774,0.2882,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,38.0072,1.8637,0.0000,1876926271997345792.0000,152.0288,7.4550,0.0000,0.0000,0.0000,0.0000,0.2469,0.0000,0.0000,0.0000,0.8403,0.0000,12.0028,0.1894,0.0000,0.0000,0.8015,0.0349,0.0000,0.0000,195.9135,22.1954,0.0000,0.0000,5.8774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7834,0.1555,0.0000,0.0000,71.8840,2.9541,0.0010,0.0015,0.9087,0.0380,0.0000,0.0000,17.2645,0.7213,1.5628,10.7803
heatco2,2046.67,250,3.1000,715.7859,324.0883,17.0573,432.1205,12.2061,0.0000,0.0000,8.5100,0.1011,0.0000,0.0000,8.5100,0.1011,0.0000,0.0000,0.0000,0.0000,0.0000,1876926821753159680.0000,55.0311,0.6537,0.0000,1876926271997345792.0000,220.1244,2.6149,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,27.7092,0.5071,0.0000,0.0000,1.5256,0.0699,0.0000,0.0000,432.1205,12.2061,0.0000,0.0000,8.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.1885,0.0000,0.0000,0.0000,0.0000,0.0000,10.3887,0.2273,0.0000,0.0000,197.3849,4.3194,-0.0050,0.0118,3.4756,0.0762,0.0000,0.0000,66.0356,1.4485,1.8809,5.5509
