run,time,agcacc,bgcjacc,bgcmacc,cproda,agcprd,bgcjprd,bgcmprd,aglivc,stdedc,totsysc,somtc,som1c(1),som1c(2),som2c(1),som2c(2),som3c,somte(1),somse(1),tminrl(1),stream(2),stream(5),stream(6),"som1e(1,1)","som1e(2,1)","som2e(1,1)","som2e(2,1)",som3e(1),tnetmn(1)
ag1,1507.42,109.4014,56.3252,2.9645,168.6911,390.8915,211.5300,11.1332,121.0336,19.5903,11922.8467,10038.3867,51.3386,133.4917,72.4704,4224.5327,5543.6079,760.4408,758.3281,1.1360,0.0000,0.0123,0.0004,3.5363,9.2804,4.0047,236.8954,512.1522,1.9608
ag1,1507.50,220.7039,114.8724,6.0459,341.6221,390.8915,211.5300,11.1332,187.8322,39.9523,12022.2793,10027.6416,51.9520,132.6048,79.7541,4224.7896,5543.3677,759.6861,758.1639,0.2237,0.0000,0.0414,0.0014,3.5493,9.1738,4.3904,236.8612,512.1288,3.2724
ag1,1507.58,285.8573,163.2805,8.5937,457.7314,390.8915,211.5300,11.1332,180.6437,75.2407,12071.1016,10024.4297,51.3149,130.5348,85.6832,4224.7749,5543.1333,759.2455,757.8941,0.3024,0.0000,0.0004,0.1276E-04,3.4819,8.9858,4.7000,236.8056,512.1027,4.4229
ag1,1507.67,0.0000,0.0000,0.0000,459.2407,286.3904,164.2078,8.6425,8.6177,182.0470,12002.1133,10015.7354,50.6870,127.8941,93.8420,4225.8774,5542.8384,758.9680,757.7198,0.9724,0.0000,0.0430,0.0015,3.4562,8.8037,5.1499,236.8396,512.0766,5.4432
ag1,1507.75,0.0000,0.0000,0.0000,459.2407,286.3904,164.2078,8.6425,7.7151,133.3960,11952.4268,10009.2500,50.9968,125.2168,98.7435,4225.5972,5542.6040,758.8766,757.5420,1.3044,0.0000,0.0028,0.9610E-04,3.5144,8.6522,5.4360,236.8339,512.0559,6.2184
ag1,1507.83,0.0000,0.0000,0.0000,459.2407,286.3904,164.2078,8.6425,6.9591,97.7139,11908.4404,10006.0596,51.4336,123.2069,103.3606,4225.7769,5542.4165,758.8440,757.4200,1.5019,0.0000,0.0394,0.0014,3.5678,8.5343,5.7038,236.8485,512.0372,6.8704
ag1,1507.92,0.0000,0.0000,0.0000,459.2407,286.3904,164.2078,8.6425,6.2823,71.5720,11886.8516,10009.2773,51.7974,122.6804,105.3283,4225.5674,5542.3130,759.0797,757.3701,1.5659,0.0000,0.0002,0.5750E-05,3.5992,8.5054,5.8166,236.8387,512.0260,7.2678
ag1,1508.00,0.0000,0.0000,0.0000,459.2407,286.3904,164.2078,8.6425,5.6748,52.4253,11872.6455,10018.2520,52.1718,122.8283,106.5910,4225.5381,5542.2622,759.4802,757.3643,1.4996,0.0000,0.0024,0.8338E-04,3.6244,8.5159,5.8869,236.8331,512.0153,7.5411
ag1,1508.08,0.0000,0.0000,0.0000,0.0000,286.3904,164.2078,8.6425,5.1301,38.3985,11859.0117,10027.8682,52.6171,123.5258,107.7593,4225.5889,5542.2017,759.7911,757.3856,1.5252,0.0000,0.0067,0.0002,3.6474,8.5561,5.9486,236.8254,512.0040,0.2859
ag1,1508.17,0.0000,0.0000,0.0000,0.0000,286.3904,164.2078,8.6425,4.6329,28.1253,11844.8232,10036.0430,53.0812,124.6854,108.8989,4225.6143,5542.1489,760.0405,757.4401,1.6028,0.0000,0.0004,0.1349E-04,3.6724,8.6271,6.0089,236.8173,511.9958,0.5923
ag1,1508.25,0.0000,0.0000,0.0000,0.0000,286.3904,164.2078,8.6425,4.1876,20.6017,11823.2490,10039.7344,53.7820,126.5776,110.8326,4226.0342,5542.0864,760.2294,757.5670,1.6754,0.0000,0.0017,0.6039E-04,3.7139,8.7498,6.1130,236.8312,511.9860,0.9932
ag1,1508.33,0.0000,0.0000,0.0000,0.0000,286.3904,164.2078,8.6425,3.7856,15.0899,11796.5986,10040.1250,54.3063,128.6696,113.2650,4226.7075,5542.0103,760.3407,757.7407,1.7859,0.0020,0.0004,0.1422E-04,3.7543,8.8990,6.2497,236.8657,511.9760,1.4850
ag1,1508.42,19.5222,10.0510,0.5290,30.1021,286.3904,164.2078,8.6425,22.7492,11.0803,11790.4014,10034.5508,54.3717,130.6887,116.3482,4227.4346,5541.8716,760.2800,757.9758,2.0545,0.0054,0.0015,0.5056E-04,3.7930,9.0851,6.4383,236.9266,511.9641,2.2142
ag1,1508.50,132.0194,69.0607,3.6348,204.7149,286.3904,164.2078,8.6425,126.6109,9.1713,11896.6846,10023.0322,52.8601,130.1662,121.9568,4229.2095,5541.5923,759.7163,758.0898,0.3762,0.3184,0.0266,0.0009,3.7172,9.0994,6.7747,237.0523,511.9382,3.6013
ag1,1508.58,219.3428,124.9002,6.5737,350.8167,286.3904,164.2078,8.6425,167.8929,34.1067,11974.7373,10020.2998,50.4536,127.9567,126.7294,4231.0103,5541.3364,759.2177,757.8934,0.2368,0.0000,0.0012,0.4228E-04,3.4951,8.8851,7.0146,237.0973,511.9111,5.0392
ag1,1508.67,0.0000,0.0000,0.0000,465.5478,288.1977,168.4825,8.8675,11.4972,221.1350,12019.2539,10014.7305,47.4657,125.0191,131.6367,4233.6514,5541.0200,758.8263,757.6895,0.4656,0.0000,0.0162,0.0006,3.2468,8.6280,7.2601,237.1809,511.8806,6.4259
ag1,1508.75,0.0000,0.0000,0.0000,465.5478,288.1977,168.4825,8.8675,11.4792,163.5885,11959.4170,10010.0146,46.6033,122.0261,135.8053,4236.1494,5540.7251,758.7748,757.5913,1.0006,0.0000,0.0710,0.0025,3.2058,8.4324,7.4962,237.3072,511.8517,7.3700
ag1,1508.83,0.0000,0.0000,0.0000,465.5478,288.1977,168.4825,8.8675,11.4643,121.0255,11925.6719,10009.2031,46.9954,120.5057,137.8996,4236.8584,5540.5435,758.8696,757.5184,1.2397,0.0000,0.0337,0.0012,3.2443,8.3379,7.6170,237.3439,511.8366,7.9522
ag1,1508.92,0.0000,0.0000,0.0000,465.5478,288.1977,168.4825,8.8675,11.4518,89.5333,11904.4473,10013.3340,47.6011,120.0281,139.2030,4237.2544,5540.4438,759.1345,757.5010,0.8908,0.4130,0.0171,0.0006,3.2921,8.3108,7.6920,237.3653,511.8249,8.3287
ag1,1509.00,0.0000,0.0000,0.0000,465.5478,288.1977,168.4825,8.8675,11.4367,66.2440,11889.9443,10021.8311,48.1854,120.1777,140.0724,4237.5239,5540.3794,759.5013,757.5134,0.7750,0.1006,0.0034,0.0001,3.3314,8.3196,7.7398,237.3757,511.8181,8.6123
ag1,1509.08,0.0000,0.0000,0.0000,0.0000,288.1977,168.4825,8.8675,11.4283,49.0104,11880.0449,10034.1758,48.6743,120.8513,140.6112,4237.6714,5540.2935,759.8738,757.5447,0.7727,0.0097,0.0019,0.6726E-04,3.3581,8.3569,7.7666,237.3747,511.8130,0.2203
ag1,1509.17,0.0000,0.0000,0.0000,0.0000,288.1977,168.4825,8.8675,11.4185,36.2577,11866.0889,10042.2061,49.4143,122.2118,141.3629,4237.9253,5540.2407,760.1166,757.6230,0.8484,0.0063,0.0053,0.0002,3.4009,8.4394,7.8045,237.3772,511.8065,0.5094
ag1,1509.25,0.0000,0.0000,0.0000,0.0000,288.1977,168.4825,8.8675,11.4067,26.8311,11852.2998,10050.8809,50.1317,123.8343,142.1019,4238.2500,5540.1685,760.4377,757.7272,0.9038,0.0132,0.0015,0.5338E-04,3.4443,8.5414,7.8425,237.3860,511.7999,0.7848
ag1,1509.33,12.1288,6.2445,0.3287,18.7020,288.1977,168.4825,8.8675,23.5256,19.8556,11846.3359,10051.6113,51.2741,126.5828,143.5047,4239.0859,5540.0957,760.5587,757.9376,1.0416,0.0132,0.0019,0.6528E-04,3.5200,8.7248,7.9178,237.4228,511.7900,1.2436
ag1,1509.42,113.0086,58.1824,3.0622,174.2532,288.1977,168.4825,8.8675,119.4894,14.6625,11954.7197,10044.2383,52.3402,129.4638,146.1735,4241.0054,5539.9336,760.3954,758.2502,0.3671,0.0100,0.0022,0.7452E-04,3.6125,8.9445,8.0732,237.5294,511.7763,2.0454
ag1,1509.50,231.9869,119.7822,6.3043,358.0734,288.1977,168.4825,8.8675,196.0907,33.9944,12063.8682,10034.4443,51.9541,129.2699,150.0926,4244.0742,5539.6621,759.7369,758.2758,0.2601,0.0426,0.0548,0.0019,3.5459,8.8831,8.2667,237.6427,511.7500,3.4853
ag1,1509.58,347.6427,180.1179,9.4799,537.2405,288.1977,168.4825,8.8675,241.8924,66.1706,12157.5850,10027.5439,50.1212,125.9339,154.0163,4247.1807,5539.3281,759.2037,758.0690,0.2268,0.0079,0.0398,0.0014,3.3925,8.6092,8.4595,237.7431,511.7166,5.0223
ag1,1509.67,0.0000,0.0000,0.0000,542.0471,350.7036,181.7763,9.5672,13.6372,218.4696,12097.4893,10022.1357,49.7125,122.6999,157.2498,4249.8135,5539.0117,759.0765,757.9419,0.8565,0.0000,0.0072,0.0002,3.3819,8.3950,8.6375,237.8615,511.6854,6.0881
ag1,1509.75,0.0000,0.0000,0.0000,542.0471,350.7036,181.7763,9.5672,12.3176,160.0116,12036.3164,10016.9258,50.8800,119.5183,160.3697,4251.7104,5538.7070,759.0034,757.8353,1.1324,0.0423,0.0391,0.0013,3.5008,8.2119,8.8251,237.9676,511.6558,6.9516
ag1,1509.83,0.0000,0.0000,0.0000,542.0471,350.7036,181.7763,9.5672,2.2261,23.4545,11268.6709,10021.9268,5.2048,117.7333,16.2706,4251.4604,5545.9033,760.1530,758.7897,5.7868,0.1298,0.0236,0.0008,0.3875,8.3656,0.9089,238.1652,512.2589,7.1257
ag1,1509.92,0.0000,0.0000,0.0000,542.0471,350.7036,181.7763,9.5672,2.0036,17.1856,11254.0342,10021.2754,5.4772,117.1190,16.4537,4249.0986,5545.7764,761.0300,759.3758,4.8146,0.2610,0.0130,0.0005,0.4628,8.7474,0.9446,238.3749,512.2535,6.9283
ag1,1510.00,0.0000,0.0000,0.0000,542.0471,350.7036,181.7763,9.5672,1.8098,12.5889,11245.2070,10027.3457,5.7088,117.3168,16.5670,4247.8101,5545.7178,761.6811,759.5052,3.9761,0.4515,0.0060,0.0002,0.4908,8.8690,0.9577,238.3931,512.2430,7.1360
ag1,1510.08,0.0000,0.0000,0.0000,0.0000,350.7036,181.7763,9.5672,1.6361,9.2209,11239.5957,10039.0977,5.8743,117.7919,16.6342,4247.0815,5545.6514,762.4256,759.5316,3.5685,0.0000,0.1531E-05,0.5799E-07,0.5026,8.9213,0.9628,238.3731,512.2372,0.2437
ag1,1510.17,0.0000,0.0000,0.0000,0.0000,350.7036,181.7763,9.5672,1.4791,6.7531,11235.2578,10052.8223,6.0194,118.5355,16.6815,4246.6147,5545.5830,762.9778,759.5488,3.3889,0.0040,0.0012,0.4600E-04,0.5101,8.9649,0.9654,238.3485,512.2355,0.4741
ag1,1510.25,0.0000,0.0000,0.0000,0.0000,350.7036,181.7763,9.5672,1.3371,4.9467,11227.0557,10061.5693,6.3833,120.3955,16.7912,4245.8999,5545.5166,763.2505,759.6021,3.4496,0.0222,0.0026,0.9717E-04,0.5287,9.0700,0.9709,238.3042,512.2279,0.8982
ag1,1510.33,0.0000,0.0000,0.0000,0.0000,350.7036,181.7763,9.5672,1.2065,3.6256,11212.7578,10061.0928,6.9138,123.5866,16.9755,4244.6558,5545.4443,763.2329,759.7404,3.6321,0.0270,0.0010,0.3944E-04,0.5599,9.2782,0.9814,238.2419,512.2203,1.6061
ag1,1510.42,0.0000,0.0000,0.0000,0.0000,350.7036,181.7763,9.5672,1.1133,2.6978,11196.8223,10057.8965,7.4316,126.5543,17.2024,4243.3154,5545.3525,763.1544,759.8968,3.8705,0.0227,0.0017,0.6514E-04,0.5938,9.4958,0.9954,238.1906,512.2103,2.3736
ag1,1510.50,117.0214,61.0213,3.2116,181.2543,350.7036,181.7763,9.5672,111.0626,3.2133,11332.3828,10037.6807,8.4283,129.6617,17.9153,4239.6841,5545.0615,762.3305,760.1985,3.4549,0.0003,0.0000,0.0000,0.6746,9.8575,1.0460,238.1505,512.1906,4.1690
ag1,1510.58,235.5508,126.6369,6.6651,368.8528,350.7036,181.7763,9.5672,189.8026,24.1620,11466.6943,10021.9287,9.1548,127.6364,19.0236,4235.7563,5544.7471,761.4655,759.8696,2.0519,0.0000,0.0046,0.0002,0.7124,9.6841,1.1139,238.0193,512.1663,6.1124
ag1,1510.67,334.8937,190.3632,10.0191,535.2759,350.7036,181.7763,9.5672,232.9408,58.2720,11590.9883,10012.2002,9.7943,125.0100,20.1189,4232.1099,5544.4756,760.8531,759.4080,1.0636,0.0000,0.0040,0.0001,0.7409,9.4215,1.1764,237.8466,512.1400,7.7262
ag1,1510.75,0.0000,0.0000,0.0000,581.4765,359.9765,210.4251,11.0750,12.8793,243.0362,11612.8057,10008.4189,10.8058,123.3130,20.9221,4229.3481,5544.2725,760.5952,759.0537,1.1341,0.0000,0.0008,0.3012E-04,0.8022,9.2387,1.2206,237.6975,512.1175,8.7606
ag1,1510.83,0.0000,0.0000,0.0000,581.4765,359.9765,210.4251,11.0750,12.2988,180.2569,11588.8857,10003.7510,13.4510,122.4011,21.8874,4226.7251,5544.1221,760.4239,758.8195,1.4459,0.0000,0.0080,0.0003,0.9921,9.1476,1.2768,237.5732,512.0988,9.5621
ag1,1510.92,0.0000,0.0000,0.0000,581.4765,359.9765,210.4251,11.0750,12.2195,133.4036,11569.4521,10002.9248,16.1318,121.8172,22.9484,4224.7969,5544.0029,760.4629,758.6672,1.5608,0.0000,0.0091,0.0003,1.1891,9.0949,1.3396,237.4881,512.0843,10.1091
ag1,1511.00,0.0000,0.0000,0.0000,581.4765,359.9765,210.4251,11.0750,12.2049,98.6960,11560.8105,10013.6982,17.4286,121.9257,23.4615,4224.0508,5543.9287,760.9337,758.6151,1.4082,0.0000,0.0015,0.5566E-04,1.2791,9.0904,1.3686,237.4489,512.0757,10.3612
ag1,1511.08,0.0000,0.0000,0.0000,0.0000,359.9765,210.4251,11.0750,12.1958,73.0169,11554.4492,10027.5322,18.4425,122.5011,23.8315,4223.6426,5543.8311,761.3531,758.6089,1.3588,0.0000,0.0011,0.3922E-04,1.3433,9.1131,1.3879,237.4211,512.0748,0.1890
ag1,1511.17,0.0000,0.0000,0.0000,0.0000,359.9765,210.4251,11.0750,12.1868,54.0156,11544.4053,10037.1357,20.0598,123.9139,24.4186,4223.0737,5543.7822,761.5582,758.6313,1.4332,0.0000,0.0102,0.0004,1.4442,9.1822,1.4181,237.3797,512.0694,0.4599
ag1,1511.25,0.0000,0.0000,0.0000,0.0000,359.9765,210.4251,11.0750,12.1778,39.9651,11528.6260,10041.1445,22.5958,126.1064,25.4716,4222.3447,5543.7256,761.6713,758.6912,1.5503,0.0000,0.0033,0.0001,1.6085,9.3015,1.4740,237.3296,512.0601,0.8228
ag1,1511.33,0.0000,0.0000,0.0000,0.0000,359.9765,210.4251,11.0750,12.1664,29.5723,11508.9277,10040.1992,25.0514,128.8400,26.7105,4221.3809,5543.6670,761.6815,758.7914,1.7481,0.0000,0.0045,0.0002,1.7767,9.4672,1.5424,237.2739,512.0504,1.3282
ag1,1511.42,0.0000,0.0000,0.0000,0.0000,359.9765,210.4251,11.0750,12.1102,21.8827,11483.0176,10035.6475,28.0505,131.3590,28.7337,4220.3774,5543.5811,761.6257,758.9202,1.9788,0.0000,0.0112,0.0004,2.0020,9.6471,1.6606,237.2354,512.0377,1.8999
ag1,1511.50,111.8237,58.3307,3.0700,173.2244,359.9765,210.4251,11.0750,117.1113,16.6580,11596.2207,10017.5508,31.8844,132.5617,33.9500,4218.3940,5543.3408,760.8926,759.0010,1.9286,0.0000,0.0418,0.0015,2.3257,9.7792,1.9788,237.2042,512.0175,3.1546
ag1,1511.58,235.5034,122.9359,6.4703,364.9097,359.9765,210.4251,11.0750,197.6669,36.1952,11717.5537,10002.9453,32.5973,129.3946,40.3466,4216.2349,5543.0244,759.9423,758.5475,0.4792,0.0000,0.0345,0.0013,2.3388,9.4740,2.3318,237.0839,511.9895,4.8757
ag1,1511.67,360.7039,189.8087,9.9899,560.5027,359.9765,210.4251,11.0750,263.3149,70.5793,11859.0898,9993.6904,31.9107,125.5895,45.1439,4213.7646,5542.7373,759.1136,757.9406,0.1889,0.0000,0.0407,0.0015,2.2409,9.0867,2.5787,236.8914,511.9625,6.4140
ag1,1511.75,0.0000,0.0000,0.0000,634.9067,407.9696,215.5902,11.3469,18.0625,295.3060,11890.1826,9985.1055,31.8449,122.3031,49.3630,4211.2588,5542.4775,758.5660,757.4167,0.5196,0.0000,0.0086,0.0003,2.2086,8.7708,2.7981,236.7087,511.9373,7.5993
ag1,1511.83,0.0000,0.0000,0.0000,634.9067,407.9696,215.5902,11.3469,18.0302,218.4764,11864.8857,9984.6045,33.6230,120.9917,51.7939,4209.8501,5542.3369,758.6248,757.2103,0.6486,0.0000,0.0160,0.0006,2.3345,8.6608,2.9328,236.6266,511.9229,8.0829
ag1,1511.92,0.0000,0.0000,0.0000,634.9067,407.9696,215.5902,11.3469,17.9602,161.6689,11851.1865,9991.6426,35.1313,120.8565,53.0342,4209.0894,5542.2764,758.9200,757.1322,0.6374,0.0000,0.0029,0.0001,2.4364,8.6379,3.0001,236.5800,511.9144,8.3459
ag1,1512.00,0.0000,0.0000,0.0000,634.9067,407.9696,215.5902,11.3469,17.9193,119.6295,11843.0547,10005.2939,36.1980,121.2651,53.7235,4208.7285,5542.1924,759.3409,757.1172,0.5805,0.0000,0.0000,0.0000,2.5047,8.6538,3.0362,236.5538,511.9095,8.5004
ag1,1512.08,0.0000,0.0000,0.0000,0.0000,407.9696,215.5902,11.3469,17.9039,88.5076,11833.1572,10017.7813,37.6605,122.2310,54.5649,4208.4160,5542.1006,759.6339,757.1333,0.6103,0.0000,0.0043,0.0002,2.5946,8.7019,3.0789,236.5269,511.9046,0.1606
ag1,1512.17,0.0000,0.0000,0.0000,0.0000,407.9696,215.5902,11.3469,17.8901,65.4739,11823.1582,10029.7900,39.2133,123.5232,55.4290,4208.2031,5542.0303,759.9077,757.1769,0.6267,0.0000,0.0012,0.4255E-04,2.6897,8.7719,3.1225,236.5057,511.8992,0.2928
ag1,1512.25,0.0000,0.0000,0.0000,0.0000,407.9696,215.5902,11.3469,17.8770,48.4450,11809.5020,10038.5293,41.2025,125.5069,56.5902,4207.9551,5541.9521,760.1470,757.2600,0.6660,0.0000,0.0004,0.1281E-04,2.8145,8.8862,3.1820,236.4804,511.8935,0.4663
ag1,1512.33,0.0000,0.0000,0.0000,0.0000,407.9696,215.5902,11.3469,17.8638,35.8462,11788.3066,10040.9736,44.1041,128.5409,58.5226,4207.7344,5541.8936,760.2394,757.4032,0.7070,0.0005,0.0010,0.3621E-04,2.9993,9.0655,3.2821,236.4525,511.8852,0.7140
ag1,1512.42,84.8421,43.6809,2.2990,130.8220,407.9696,215.5902,11.3469,98.7926,26.4501,11864.4355,10025.0967,48.9789,133.5869,63.3821,4207.1597,5541.7139,759.8156,757.6744,1.1462,0.0002,0.0092,0.0003,3.3474,9.3959,3.5496,236.4090,511.8694,1.4350
ag1,1512.50,212.2935,109.6746,5.7724,327.7404,407.9696,215.5902,11.3469,193.3929,35.8815,11981.7363,10010.6631,52.1010,133.7590,72.0437,4207.7100,5541.4717,759.1620,757.6281,0.2346,0.0014,0.0298,0.0010,3.5564,9.3707,4.0174,236.4111,511.8463,2.4541
ag1,1512.58,339.5412,175.7173,9.2483,524.5068,407.9696,215.5902,11.3469,251.7357,66.4607,12098.0957,9999.3018,51.7844,130.4157,79.7928,4207.6821,5541.1816,758.4226,757.2220,0.2250,0.0044,0.0290,0.0010,3.5015,9.0658,4.4177,236.3394,511.8168,3.8044
ag1,1512.67,0.0000,0.0000,0.0000,612.3998,396.0539,205.5286,10.8173,16.0899,284.9984,12114.2686,9990.2617,51.1475,126.3741,86.9941,4207.4014,5540.8853,757.9216,756.7963,0.5226,0.0000,0.0262,0.0009,3.4500,8.7415,4.7966,236.2670,511.7878,4.9866
ag1,1512.75,0.0000,0.0000,0.0000,612.3998,396.0539,205.5286,10.8173,14.5323,208.7373,12063.0859,9985.2080,52.3806,123.6367,92.6234,4207.1772,5540.6724,757.8208,756.5667,0.8522,0.0000,0.0255,0.0009,3.5614,8.5566,5.1110,236.2431,511.7669,5.6580
ag1,1512.83,0.0000,0.0000,0.0000,612.3998,396.0539,205.5286,10.8173,13.1202,152.8985,12024.1475,9982.6660,53.9845,121.9463,96.6550,4206.6797,5540.4946,757.8051,756.4056,0.9515,0.0901,0.0225,0.0008,3.6907,8.4460,5.3379,236.2078,511.7518,6.2025
ag1,1512.92,0.0000,0.0000,0.0000,612.3998,396.0539,205.5286,10.8173,11.8575,111.9845,12006.8848,9990.8320,54.9281,121.7334,98.3365,4206.5195,5540.4399,758.1563,756.3665,0.7720,0.1219,0.0060,0.0002,3.7581,8.4294,5.4306,236.1929,511.7442,6.4379
ag1,1513.00,0.0000,0.0000,0.0000,612.3998,396.0539,205.5286,10.8173,10.7176,82.0235,11990.7500,10000.9131,56.0237,122.0660,99.9251,4206.4937,5540.3618,758.4726,756.3637,0.6461,0.1367,0.0065,0.0002,3.8279,8.4444,5.5150,236.1827,511.7366,6.6554
ag1,1513.08,0.0000,0.0000,0.0000,0.0000,396.0539,205.5286,10.8173,9.6889,60.0784,11978.3311,10013.2705,56.9176,122.8955,101.0291,4206.4819,5540.2700,758.8010,756.3918,0.6517,0.0040,0.0050,0.0002,3.8804,8.4900,5.5715,236.1721,511.7298,0.1795
ag1,1513.17,0.0000,0.0000,0.0000,0.0000,396.0539,205.5286,10.8173,8.7588,43.9989,11967.7617,10026.0195,57.6714,123.9904,101.8902,4206.4624,5540.1978,759.1326,756.4420,0.6725,0.0065,0.0010,0.3555E-04,3.9250,8.5544,5.6156,236.1623,511.7253,0.3338
ag1,1513.25,0.0000,0.0000,0.0000,0.0000,396.0539,205.5286,10.8173,7.9180,32.2292,11949.9209,10032.7100,59.0173,126.2347,103.4434,4206.5532,5540.1372,759.3549,756.5652,0.6985,0.0069,0.0012,0.3967E-04,4.0073,8.6922,5.6958,236.1546,511.7184,0.5789
ag1,1513.33,0.0000,0.0000,0.0000,0.0000,396.0539,205.5286,10.8173,7.1579,23.6076,11924.4082,10034.2070,60.7896,129.1078,105.9094,4206.9609,5540.0806,759.4501,756.7423,0.7699,0.0069,0.0011,0.3615E-04,4.1179,8.8721,5.8246,236.1618,511.7083,0.9033
ag1,1513.42,27.4689,14.1423,0.7443,42.3555,396.0539,205.5286,10.8173,33.4082,17.3086,11922.3184,10028.3428,62.8312,132.5541,110.7529,4208.3125,5539.9653,759.3998,757.0269,0.9509,0.0078,0.0013,0.4588E-04,4.2676,9.1078,6.0898,236.2235,511.6955,1.4098
ag1,1513.50,139.0200,72.5172,3.8167,215.3539,396.0539,205.5286,10.8173,135.4439,13.6650,12019.8008,10015.1289,62.9211,133.7552,118.5514,4210.6577,5539.7349,758.9547,757.2479,0.3134,0.1402,0.0220,0.0008,4.3111,9.2243,6.5324,236.3517,511.6719,2.4700
ag1,1513.58,237.9818,133.0449,7.0024,378.0291,396.0539,205.5286,10.8173,181.6306,41.8522,12108.9619,10010.2764,60.9321,131.8755,125.4252,4213.1113,5539.4946,758.4813,757.1168,0.2121,0.0000,0.0031,0.0001,4.1329,9.0456,6.8826,236.4244,511.6468,3.7097
ag1,1513.67,0.0000,0.0000,0.0000,488.1701,308.2696,170.9055,8.9950,14.9992,233.2156,12133.3359,10004.5254,56.9686,128.2428,133.8880,4217.1157,5539.1782,758.0887,756.9386,0.5043,0.0000,0.0378,0.0013,3.8369,8.7549,7.3182,236.5700,511.6137,5.0930
ag1,1513.75,0.0000,0.0000,0.0000,488.1701,308.2696,170.9055,8.9950,14.6512,172.8125,12089.5615,10001.8301,56.4211,125.9479,137.7638,4218.4932,5538.9888,758.1920,756.8567,0.7509,0.0000,0.0000,0.0000,3.8336,8.6213,7.5423,236.6411,511.5944,5.7378
ag1,1513.83,0.0000,0.0000,0.0000,488.1701,308.2696,170.9055,8.9950,14.5946,127.8808,12052.6201,10001.6709,56.9860,124.5236,141.1287,4219.9614,5538.8403,758.3290,756.8381,0.8823,0.0000,0.0131,0.0004,3.8947,8.5399,7.7357,236.7180,511.5802,6.2266
ag1,1513.92,0.0000,0.0000,0.0000,488.1701,308.2696,170.9055,8.9950,14.5749,94.6114,12034.7168,10009.5146,57.4754,124.2795,142.7147,4220.6567,5538.7817,758.6459,756.8403,0.9061,0.0000,0.0174,0.0006,3.9283,8.5217,7.8223,236.7465,511.5721,6.5000
ag1,1514.00,0.0000,0.0000,0.0000,488.1701,308.2696,170.9055,8.9950,14.5283,70.0256,12023.1738,10021.2607,57.9699,124.6452,143.6127,4220.9653,5538.7056,759.0330,756.8613,0.8952,0.0000,0.0026,0.8773E-04,3.9578,8.5415,7.8694,236.7534,511.5664,6.7094
ag1,1514.08,0.0000,0.0000,0.0000,0.0000,308.2696,170.9055,8.9950,14.5176,51.8098,12012.3291,10033.8457,58.5490,125.4932,144.4266,4221.2993,5538.6294,759.3834,756.9133,0.9124,0.0000,0.0028,0.9468E-04,3.9895,8.5902,7.9103,236.7614,511.5617,0.1879
ag1,1514.17,0.0000,0.0000,0.0000,0.0000,308.2696,170.9055,8.9950,14.5067,38.3290,12002.1563,10046.4434,59.1461,126.6355,145.1682,4221.6567,5538.5552,759.7140,756.9864,0.9420,0.0000,0.0030,0.0001,4.0224,8.6584,7.9472,236.7714,511.5566,0.3504
ag1,1514.25,0.0000,0.0000,0.0000,0.0000,308.2696,170.9055,8.9950,14.4959,28.3627,11990.9795,10058.3232,59.8198,128.0709,145.9957,4222.1191,5538.4829,760.0956,757.0896,0.9614,0.0000,0.8461E-05,0.2890E-06,4.0623,8.7483,7.9894,236.7891,511.5522,0.5053
ag1,1514.33,0.0000,0.0000,0.0000,0.0000,308.2696,170.9055,8.9950,14.4852,20.9892,11969.3428,10060.9697,60.9369,131.2473,147.4826,4222.9004,5538.4243,760.2576,757.3140,1.0807,0.0019,0.0005,0.1618E-04,4.1311,8.9523,8.0664,236.8181,511.5436,0.8384
ag1,1514.42,30.7562,15.8348,0.8334,47.4245,308.2696,170.9055,8.9950,44.0054,15.4924,11973.8809,10052.0664,62.3817,135.7092,150.4358,4224.6299,5538.2876,760.1841,757.7203,1.4283,0.0005,0.0069,0.0002,4.2527,9.2826,8.2360,236.9086,511.5292,1.4712
ag1,1514.50,147.1280,76.2816,4.0148,227.4245,308.2696,170.9055,8.9950,149.7965,12.0880,12081.9736,10039.7900,62.6400,137.0518,155.7710,4228.6738,5538.0903,759.7989,758.0280,0.2726,0.4695,0.0465,0.0016,4.2938,9.3999,8.5398,237.1198,511.5082,2.5177
ag1,1514.58,260.6835,141.3737,7.4407,409.4980,308.2696,170.9055,8.9950,203.0712,45.5266,12183.9072,10033.7158,60.6865,134.5988,161.4066,4233.7710,5537.8501,759.3640,758.0071,0.1936,0.0000,0.0000,0.0000,4.1163,9.1892,8.8228,237.3351,511.4828,3.8144
ag1,1514.67,0.0000,0.0000,0.0000,541.1323,337.6091,193.3469,10.1762,15.4304,275.5137,12242.4648,10032.4219,57.8545,131.5517,166.4970,4239.2866,5537.5786,759.1511,757.9623,0.2954,0.0000,0.0207,0.0007,3.8886,8.9401,9.0729,237.5658,511.4564,5.0038
ag1,1514.75,0.0000,0.0000,0.0000,541.1323,337.6091,193.3469,10.1762,15.0732,204.1037,12190.5293,10029.8682,57.3348,128.8287,169.9638,4242.9321,5537.3540,759.2448,757.9565,0.6374,0.0000,0.0024,0.8239E-04,3.8816,8.7714,9.2701,237.7485,511.4367,5.7198
