run,time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,etubesm(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
ag1,1989.75,283,60.0000,439.5588,135.1197,7.1116,219.7794,25.4496,0.0000,0.0000,6.5934,0.3305,0.0000,0.0000,6.5934,0.3305,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,42.6372,2.1370,0.0000,91271233536.0000,170.5488,8.5480,0.0000,0.0000,0.0000,0.0000,0.1389,0.0000,0.0000,0.0000,0.8403,0.0000,24.1266,0.3859,0.0000,0.0000,1.3417,0.0667,0.0000,0.0000,219.7794,25.4496,0.0000,0.0000,6.5934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9064,0.2011,-31225743140482721897847142822883360768.0000,0.0000,93.2222,3.8204,-0.0248,-0.0002,1.1498,0.0475,0.0000,0.0000,21.8454,0.9020,0.8824,6.0606
ag1,1990.75,293,3.1000,777.7745,367.3734,19.3355,467.0946,13.3054,0.0000,0.0000,9.3204,0.1115,0.0000,0.0000,9.3204,0.1115,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,60.2719,0.7212,0.0000,91271233536.0000,241.0876,2.8849,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,28.1316,0.3146,0.0000,0.0000,0.5952,0.0299,0.0000,0.0000,467.0946,13.3054,0.0000,0.0000,9.3204,0.0000,0.0000,0.0000,0.0000,0.0000,0.1411,0.0928,0.0000,0.0000,0.0000,0.0000,12.1415,0.2938,-1684523521453633724268551163804123136.0000,0.0000,230.6892,5.5829,0.0011,0.0010,3.5335,0.0789,0.0000,0.0000,67.1356,1.5000,4.1568,9.9866
ag1,1991.75,283,60.0000,118.9645,41.6642,2.1929,58.9063,9.6818,0.0000,0.0000,1.8017,0.1277,0.0000,0.0000,1.8017,0.1277,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,11.6513,0.8261,0.0000,91271233536.0000,46.6052,3.3044,0.0000,0.0000,0.0000,0.0000,0.0383,0.0000,0.0000,0.0000,0.8403,0.0000,37.4732,0.2710,0.0000,0.0000,1.2580,0.0520,0.0000,0.0000,58.9063,9.6818,0.0000,0.0000,1.8017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3962,0.1120,-31225743140482721897847142822883360768.0000,0.0000,26.5271,2.1289,0.0560,0.0214,0.4162,0.0356,0.0000,0.0000,7.9074,0.6755,0.4881,1.4257
ag1,1992.75,293,3.1000,692.8235,294.6830,15.5096,415.5231,13.0401,0.0000,0.0000,8.3190,0.1096,0.0000,0.0000,8.3190,0.1096,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,53.7963,0.7090,0.0000,91271233536.0000,215.1851,2.8360,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,7.9707,0.1359,0.0000,0.0000,1.0821,0.0488,0.0000,0.0000,415.5231,13.0401,0.0000,0.0000,8.3190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7017,0.2603,-1684523521453633724268551163804123136.0000,0.0000,203.3314,4.9463,0.0137,-0.0188,2.3963,0.0621,0.0000,0.0000,45.5290,1.1794,0.2408,2.0755
ag1,1993.75,283,60.0000,526.7836,154.2046,8.1160,263.3918,28.7600,0.0000,0.0000,7.9018,0.3735,0.0000,0.0000,7.9018,0.3735,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,51.0980,2.4150,0.0000,91271233536.0000,204.3921,9.6599,0.0000,0.0000,0.0000,0.0000,0.0499,0.0000,0.0000,0.0000,0.8403,0.0000,58.9603,0.6436,0.0000,0.0000,1.2583,0.0489,0.0000,0.0000,263.3918,28.7600,0.0000,0.0000,7.9018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6784,0.2346,-31225743140482721897847142822883360768.0000,0.0000,107.8900,4.4583,0.0026,0.0007,1.2722,0.0537,0.0000,0.0000,24.1726,1.0204,0.2519,2.2446
ag1,1994.75,293,3.1000,288.9630,132.9517,6.9975,171.9526,7.5367,0.0000,0.0000,3.5103,0.0645,0.0000,0.0000,3.5103,0.0645,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,22.7000,0.4171,0.0000,91271233536.0000,90.8001,1.6685,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,24.4607,0.2353,0.0000,0.0000,0.6454,0.0289,0.0000,0.0000,171.9526,7.5367,0.0000,0.0000,3.5103,0.0000,0.0000,0.0000,0.0000,0.0000,0.2371,0.1559,0.0000,0.0000,0.0000,0.0000,4.2265,0.0939,-1684523521453633724268551163804123136.0000,0.0000,80.3032,1.7845,0.0211,0.0082,1.3163,0.0293,0.0000,0.0000,25.0093,0.5558,1.3999,11.3459
ag1,1995.75,283,60.0000,268.6852,79.9356,4.2071,134.6934,16.1041,0.0000,0.0000,4.0198,0.2082,0.0000,0.0000,4.0198,0.2082,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,25.9944,1.3464,0.0000,91271233536.0000,103.9776,5.3857,0.0000,0.0000,0.0000,0.0000,0.0320,0.0000,0.0000,0.0000,0.8403,0.0000,29.5805,0.2975,0.0000,0.0000,1.4558,0.0678,0.0000,0.0000,134.6934,16.1041,0.0000,0.0000,4.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8087,0.1153,-31225743140482721897847142822883360768.0000,0.0000,53.3649,2.1904,-0.0096,-0.0075,0.7278,0.0301,0.0000,0.0000,13.8289,0.5714,0.4361,1.1651
ag1,1996.75,293,3.1000,654.1839,308.4883,16.2362,388.2440,11.5135,0.0000,0.0000,7.9782,0.0991,0.0000,0.0000,7.9782,0.0991,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,51.5923,0.6411,0.0000,91271233536.0000,206.3694,2.5643,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,13.3310,0.1308,0.0000,0.0000,0.9568,0.0450,0.0000,0.0000,388.2440,11.5135,0.0000,0.0000,7.9782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0504,0.0000,0.0000,0.0000,0.0000,0.0000,10.3321,0.2280,-1684523521453633724268551163804123136.0000,0.0000,196.3092,4.3316,-0.0124,-0.0399,2.8922,0.0626,0.0000,0.0000,54.9518,1.1897,0.1372,0.3404
ag1,1997.75,283,60.0000,426.9089,134.3352,7.0703,213.6816,23.8752,0.0000,0.0000,6.3968,0.3095,0.0000,0.0000,6.3968,0.3095,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,41.3661,2.0013,0.0000,91271233536.0000,165.4644,8.0051,0.0000,0.0000,0.0000,0.0000,0.2061,0.0000,0.0000,0.0000,0.8403,0.0000,12.8328,0.1306,0.0000,0.0000,0.9847,0.0400,0.0000,0.0000,213.6816,23.8752,0.0000,0.0000,6.3968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8353,0.2020,-31225743140482721897847142822883360768.0000,0.0000,91.8708,3.8374,-0.0261,-0.0009,1.1672,0.0497,0.0000,0.0000,22.1760,0.9442,1.3105,8.9948
ag1,1998.75,293,3.1000,730.5637,373.0638,19.6350,429.2972,12.0885,0.0000,0.0000,9.0380,0.1064,0.0000,0.0000,9.0380,0.1064,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,58.4457,0.6881,0.0000,91271233536.0000,233.7828,2.7524,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,44.4429,0.6337,0.0000,0.0000,1.3837,0.0614,0.0000,0.0000,429.2972,12.0885,0.0000,0.0000,9.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8148,0.2747,-1684523521453633724268551163804123136.0000,0.0000,224.4816,5.2185,0.0097,0.0009,3.8934,0.0837,0.0000,0.0000,73.9738,1.5905,2.0531,4.7906
ag1,1999.75,283,60.0000,485.9658,155.6922,8.1943,245.9327,27.9158,0.0000,0.0000,7.2010,0.3553,0.0000,0.0000,7.2010,0.3553,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,46.5664,2.2974,0.0000,91271233536.0000,186.2657,9.1897,0.0000,0.0000,0.0000,0.0000,0.2505,0.0000,0.0000,0.0000,0.8403,0.0000,19.9031,0.2013,0.0000,0.0000,1.2675,0.0501,0.0000,0.0000,245.9327,27.9158,0.0000,0.0000,7.2010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5847,0.2541,-31225743140482721897847142822883360768.0000,0.0000,106.1090,4.8286,0.0969,0.0097,1.3567,0.0643,0.0000,0.0000,25.7770,1.2220,1.5963,10.9300
ag1,2000.50,200,23.3000,724.2740,159.9381,8.4178,344.7654,12.0252,0.0000,0.0000,11.3853,0.0882,0.0000,0.0000,11.3853,0.0882,0.0000,0.0000,0.0000,0.0000,0.0000,91271266304.0000,73.6247,0.5705,0.0000,91271233536.0000,294.4987,2.2819,0.0000,0.0000,0.0000,11.6400,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.6630,0.0000,0.0000,0.0000,0.5034,0.0232,0.0000,0.0000,344.7654,12.0252,0.0000,0.0000,11.3853,0.0000,0.0000,0.0000,0.0000,0.0000,0.2891,0.1902,0.0000,0.0000,0.0000,0.0000,6.0770,0.1358,-208126889566048085983270092668928.0000,0.0000,115.4625,2.5801,0.0019,-0.0001,1.0275,0.0229,0.0000,0.0000,19.5234,0.4348,1.9682,10.2822
